1509.84	0.53568	9.56680000
1511.73	0.53683	9.57835000
1513.62	0.53794	9.58980526
1515.51	0.53903	9.60124474
1517.40	0.54013	9.61268421
1519.29	0.54122	9.62412368
1521.18	0.54231	9.63556316
1523.07	0.54341	9.64700263
1524.96	0.54450	9.65844211
1526.85	0.54560	9.66988158
1528.74	0.54669	9.68132105
1530.63	0.54779	9.69276053
1532.52	0.54888	9.70420000
1534.41	0.54997	9.71563947
1536.30	0.55107	9.72707895
1538.19	0.55216	9.73851842
1540.08	0.55326	9.74995789
1541.97	0.55435	9.76139737
1543.86	0.55545	9.77283684
1545.75	0.55654	9.78427632
1547.64	0.55763	9.79571579
1549.53	0.55873	9.80715526
1551.42	0.55985	9.82029500
1553.31	0.56099	9.83399750
1555.20	0.56212	9.84770000
1557.09	0.56325	9.86140250
1558.98	0.56439	9.87510500
1560.87	0.56552	9.88880750
1562.76	0.56666	9.90251000
1564.65	0.56779	9.91621250
1566.54	0.56892	9.92991500
1568.43	0.57006	9.94361750
1570.32	0.57119	9.95732000
1572.21	0.57233	9.97102250
1574.10	0.57346	9.98472500
1575.99	0.57459	9.99842750
1577.88	0.57573	10.01213000
1579.77	0.57686	10.02583250
1581.66	0.57800	10.03953500
1583.55	0.57913	10.05323750
1585.44	0.58026	10.06694000
1587.33	0.58140	10.08064250
1589.22	0.58253	10.09434500
1591.11	0.58370	10.10541463
1593.00	0.58490	10.11463415
1594.89	0.58610	10.12385366
1596.78	0.58730	10.13307317
1598.67	0.58850	10.14229268
1600.56	0.58970	10.15151220
1602.45	0.59090	10.16073171
1604.34	0.59209	10.16995122
1606.23	0.59329	10.17917073
1608.12	0.59449	10.18839024
1610.01	0.59569	10.19760976
1611.90	0.59689	10.20682927
1613.79	0.59809	10.21604878
1615.68	0.59928	10.22526829
1617.57	0.60048	10.23448780
1619.46	0.60168	10.24370732
1621.35	0.60288	10.25292683
1623.24	0.60408	10.26214634
1625.13	0.60528	10.27136585
1627.02	0.60648	10.28058537
1628.91	0.60767	10.28980488
1630.80	0.60887	10.29902439
1632.69	0.61004	10.31152273
1634.58	0.61120	10.32440909
1636.47	0.61236	10.33729545
1638.36	0.61352	10.35018182
1640.25	0.61468	10.36306818
1642.14	0.61584	10.37595455
1644.03	0.61700	10.38884091
1645.92	0.61816	10.40172727
